Date,Sector,Open,High,Low,Close,Volume
2015-05-22,NIFTY REALTY,204.35000610351562,204.60000610351562,201.8000030517578,202.25,510000
2015-05-25,NIFTY AUTO,8557.7001953125,8622.900390625,8533.0,8565.099609375,0
2015-05-25,NIFTY BANK,18405.05078125,18475.55078125,18302.5,18324.849609375,0
2015-05-25,NIFTY ENERGY,8510.849609375,8564.900390625,8485.5,8504.650390625,195300
2015-05-25,NIFTY FMCG,19964.80078125,19998.25,19747.349609375,19766.94921875,21156000
2015-05-25,NIFTY IT,11740.75,11784.349609375,11602.099609375,11623.349609375,0
2015-05-25,NIFTY METAL,2407.39990234375,2407.39990234375,2365.60009765625,2368.699951171875,0
2015-05-25,NIFTY PHARMA,12708.25,12729.650390625,12594.849609375,12617.5498046875,6898000
2015-05-25,NIFTY PSU BANK,3502.85009765625,3546.050048828125,3465.35009765625,3489.75,463100
2015-05-25,NIFTY REALTY,202.75,203.1999969482422,200.6999969482422,201.0500030517578,332800
2015-05-26,NIFTY AUTO,8575.0,8578.900390625,8520.0,8548.150390625,0
2015-05-26,NIFTY BANK,18339.099609375,18378.19921875,18226.0,18329.30078125,0
2015-05-26,NIFTY ENERGY,8514.849609375,8516.4501953125,8407.75,8415.349609375,207700
2015-05-26,NIFTY FMCG,19826.94921875,19826.94921875,19615.69921875,19682.19921875,16469000
2015-05-26,NIFTY IT,11608.75,11649.7001953125,11562.0498046875,11581.900390625,0
2015-05-26,NIFTY METAL,2379.25,2381.39990234375,2366.699951171875,2372.25,0
2015-05-26,NIFTY PHARMA,12636.400390625,12637.0,12493.7001953125,12559.0498046875,8562000
2015-05-26,NIFTY PSU BANK,3499.199951171875,3516.699951171875,3468.25,3482.949951171875,316900
2015-05-26,NIFTY REALTY,201.3000030517578,201.4499969482422,199.14999389648438,199.75,393000
2015-05-27,NIFTY AUTO,8410.7001953125,8447.4501953125,8347.150390625,8369.900390625,0
2015-05-27,NIFTY BANK,18299.650390625,18561.5,18236.25,18538.849609375,0
2015-05-27,NIFTY ENERGY,8424.5498046875,8492.4501953125,8387.5,8481.099609375,289400
2015-05-27,NIFTY FMCG,19660.25,19836.44921875,19623.0,19794.75,12250000
2015-05-27,NIFTY IT,11481.4501953125,11481.4501953125,11338.0498046875,11367.5,0
2015-05-27,NIFTY METAL,2363.300048828125,2382.25,2357.199951171875,2377.800048828125,0
2015-05-27,NIFTY PHARMA,12522.5498046875,12596.9501953125,12467.099609375,12506.0498046875,9169000
2015-05-27,NIFTY PSU BANK,3474.35009765625,3545.60009765625,3454.800048828125,3538.5,493700
2015-05-27,NIFTY REALTY,198.35000610351562,201.89999389648438,197.60000610351562,200.8000030517578,489700
2015-05-28,NIFTY AUTO,8392.7998046875,8427.400390625,8329.0498046875,8379.2998046875,0
2015-05-28,NIFTY BANK,18562.75,18639.650390625,18381.75,18449.19921875,0
2015-05-28,NIFTY ENERGY,8497.150390625,8536.4501953125,8411.5498046875,8429.400390625,453000
2015-05-28,NIFTY FMCG,19831.349609375,19900.75,19722.0,19856.5,31621000
2015-05-28,NIFTY IT,11368.0,11483.75,11321.650390625,11450.849609375,0
2015-05-28,NIFTY METAL,2375.89990234375,2391.85009765625,2354.10009765625,2370.14990234375,0
2015-05-28,NIFTY PHARMA,12521.2001953125,12525.7001953125,12282.0,12311.900390625,16023000
2015-05-28,NIFTY PSU BANK,3536.39990234375,3536.39990234375,3490.5,3516.949951171875,746400
2015-05-28,NIFTY REALTY,201.1999969482422,201.8000030517578,198.25,200.5500030517578,489200
2015-05-29,NIFTY AUTO,8398.599609375,8556.150390625,8351.2001953125,8536.75,0
2015-05-29,NIFTY BANK,18486.400390625,18751.19921875,18461.44921875,18721.349609375,0
2015-05-29,NIFTY ENERGY,8410.099609375,8508.099609375,8376.25,8488.099609375,880800
2015-05-29,NIFTY FMCG,19901.75,20192.599609375,19801.900390625,20107.30078125,48035000
2015-05-29,NIFTY IT,11443.099609375,11647.0498046875,11411.150390625,11575.0498046875,0
2015-05-29,NIFTY METAL,2362.89990234375,2396.050048828125,2357.449951171875,2382.60009765625,0
2015-05-29,NIFTY PHARMA,12405.900390625,12563.849609375,12336.599609375,12511.75,40553000
2015-05-29,NIFTY PSU BANK,3524.550048828125,3558.35009765625,3519.25,3531.10009765625,412900
2015-05-29,NIFTY REALTY,201.1999969482422,203.9499969482422,198.5,199.5,920400
2015-06-01,NIFTY AUTO,8527.0,8548.7998046875,8465.599609375,8509.349609375,0
2015-06-01,NIFTY BANK,18721.150390625,18832.5,18598.69921875,18617.0,0
2015-06-01,NIFTY ENERGY,8521.2001953125,8614.5,8503.2001953125,8591.9501953125,291000
2015-06-01,NIFTY FMCG,20033.80078125,20414.599609375,20033.80078125,20387.400390625,12818000
2015-06-01,NIFTY IT,11561.900390625,11629.5498046875,11496.0498046875,11525.650390625,0
2015-06-01,NIFTY METAL,2386.75,2403.699951171875,2376.199951171875,2382.800048828125,0
2015-06-01,NIFTY PHARMA,12184.7001953125,12195.400390625,12040.400390625,12079.7998046875,21062000
2015-06-01,NIFTY PSU BANK,3536.75,3571.39990234375,3531.39990234375,3537.64990234375,284500
2015-06-01,NIFTY REALTY,201.39999389648438,204.8000030517578,201.10000610351562,203.5500030517578,508100
2015-06-02,NIFTY AUTO,8515.349609375,8521.25,8308.0,8325.0498046875,0
2015-06-02,NIFTY BANK,18656.05078125,18656.05078125,17932.30078125,17977.30078125,0
2015-06-02,NIFTY ENERGY,8620.900390625,8664.349609375,8506.0,8530.599609375,256500
2015-06-02,NIFTY FMCG,20304.0,20304.0,19676.349609375,19709.150390625,13550000
2015-06-02,NIFTY IT,11523.849609375,11563.9501953125,11326.7001953125,11347.900390625,0
2015-06-02,NIFTY METAL,2384.699951171875,2386.0,2325.800048828125,2330.14990234375,0
2015-06-02,NIFTY PHARMA,12149.25,12155.5,11885.75,11902.849609375,13881000
2015-06-02,NIFTY PSU BANK,3544.64990234375,3547.550048828125,3385.5,3391.39990234375,587900
2015-06-02,NIFTY REALTY,204.0500030517578,204.35000610351562,194.5500030517578,195.4499969482422,673800
2015-06-03,NIFTY AUTO,8314.7998046875,8321.75,8108.60009765625,8191.60009765625,0
2015-06-03,NIFTY BANK,17978.150390625,17978.150390625,17567.19921875,17721.400390625,0
2015-06-03,NIFTY ENERGY,8528.599609375,8573.900390625,8385.900390625,8404.0498046875,476100
2015-06-03,NIFTY FMCG,19584.30078125,19595.099609375,18975.400390625,19132.0,19858000
2015-06-03,NIFTY IT,11383.099609375,11421.5498046875,11299.75,11361.099609375,0
2015-06-03,NIFTY METAL,2328.75,2336.10009765625,2284.60009765625,2303.64990234375,0
2015-06-03,NIFTY PHARMA,11920.25,11930.7998046875,11660.0498046875,11746.599609375,11038000
2015-06-03,NIFTY PSU BANK,3395.050048828125,3395.050048828125,3281.60009765625,3311.25,579800
2015-06-03,NIFTY REALTY,196.5,196.5,173.10000610351562,183.75,6241300
2015-06-04,NIFTY AUTO,8193.0498046875,8195.900390625,8064.39990234375,8130.4501953125,0
2015-06-04,NIFTY BANK,17757.349609375,17777.900390625,17469.650390625,17719.19921875,0
2015-06-04,NIFTY ENERGY,8450.5498046875,8474.2998046875,8381.099609375,8460.0,363300
2015-06-04,NIFTY FMCG,19177.650390625,19177.650390625,18925.400390625,19069.150390625,13271000
2015-06-04,NIFTY IT,11375.849609375,11455.900390625,11331.849609375,11379.2001953125,0
2015-06-04,NIFTY METAL,2308.10009765625,2308.10009765625,2247.10009765625,2274.199951171875,0
2015-06-04,NIFTY PHARMA,11736.4501953125,11795.5498046875,11513.2001953125,11633.150390625,11092000
2015-06-04,NIFTY PSU BANK,3336.699951171875,3340.85009765625,3247.800048828125,3290.10009765625,522800
2015-06-04,NIFTY REALTY,184.89999389648438,186.4499969482422,179.6999969482422,185.39999389648438,3149600
2015-06-05,NIFTY AUTO,8089.5498046875,8160.14990234375,8046.89990234375,8092.2998046875,0
2015-06-05,NIFTY BANK,17679.900390625,17786.5,17506.25,17549.25,0
2015-06-05,NIFTY ENERGY,8444.0,8557.849609375,8434.4501953125,8502.349609375,308000
2015-06-05,NIFTY FMCG,19070.5,19425.5,18905.30078125,19259.599609375,16792000
2015-06-05,NIFTY IT,11376.4501953125,11444.0,11282.2998046875,11291.5498046875,0
2015-06-05,NIFTY METAL,2277.449951171875,2338.199951171875,2272.89990234375,2315.5,0
2015-06-05,NIFTY PHARMA,11641.349609375,11834.150390625,11641.349609375,11715.849609375,8830000
2015-06-05,NIFTY PSU BANK,3277.449951171875,3337.699951171875,3266.10009765625,3280.14990234375,362400
2015-06-05,NIFTY REALTY,183.5,185.39999389648438,181.75,182.25,1559000
2015-06-08,NIFTY AUTO,8085.5,8085.5,7988.75,8006.14990234375,0
2015-06-08,NIFTY BANK,17542.5,17561.400390625,17358.44921875,17432.599609375,0
2015-06-08,NIFTY ENERGY,8513.4501953125,8517.599609375,8376.7001953125,8386.75,303500
2015-06-08,NIFTY FMCG,19364.849609375,19391.400390625,19011.400390625,19084.0,12934000
2015-06-08,NIFTY IT,11302.75,11303.599609375,11196.5,11238.599609375,0
2015-06-08,NIFTY METAL,2325.64990234375,2337.85009765625,2275.949951171875,2279.699951171875,0
2015-06-08,NIFTY PHARMA,11735.5,11771.9501953125,11554.2001953125,11585.099609375,6801000
2015-06-08,NIFTY PSU BANK,3288.60009765625,3288.60009765625,3200.60009765625,3214.5,448300
2015-06-08,NIFTY REALTY,182.85000610351562,183.1999969482422,179.25,180.8000030517578,974800
2015-06-09,NIFTY AUTO,7968.0498046875,8014.64990234375,7934.60009765625,7953.64990234375,0
2015-06-09,NIFTY BANK,17413.44921875,17560.5,17392.94921875,17489.900390625,0
2015-06-09,NIFTY ENERGY,8363.5,8398.849609375,8325.349609375,8367.9501953125,257600
2015-06-09,NIFTY FMCG,18979.650390625,19092.44921875,18921.44921875,18978.900390625,10602000
2015-06-09,NIFTY IT,11235.2998046875,11254.4501953125,11114.2998046875,11142.9501953125,0
2015-06-09,NIFTY METAL,2274.550048828125,2308.449951171875,2259.699951171875,2295.75,0
2015-06-09,NIFTY PHARMA,11523.099609375,11531.9501953125,11358.599609375,11379.900390625,8866000
2015-06-09,NIFTY PSU BANK,3206.75,3247.89990234375,3196.550048828125,3226.85009765625,403300
2015-06-09,NIFTY REALTY,180.25,180.6999969482422,177.1999969482422,177.8000030517578,1254100
2015-06-10,NIFTY AUTO,7963.35009765625,8120.60009765625,7948.39990234375,8104.0498046875,0
2015-06-10,NIFTY BANK,17485.900390625,17782.0,17485.900390625,17707.25,0
2015-06-10,NIFTY ENERGY,8384.7998046875,8543.349609375,8381.5,8503.650390625,302500
2015-06-10,NIFTY FMCG,18994.5,19107.94921875,18930.55078125,19014.099609375,11089000
2015-06-10,NIFTY IT,11145.400390625,11423.75,11136.400390625,11401.7001953125,0
2015-06-10,NIFTY METAL,2295.89990234375,2317.60009765625,2293.550048828125,2311.5,0
2015-06-10,NIFTY PHARMA,11386.900390625,11556.2998046875,11386.900390625,11477.400390625,7958000
2015-06-10,NIFTY PSU BANK,3241.0,3284.64990234375,3241.0,3255.699951171875,292800
2015-06-10,NIFTY REALTY,178.85000610351562,182.1999969482422,177.8000030517578,179.25,1169500
2015-06-11,NIFTY AUTO,8137.60009765625,8137.60009765625,7892.5,7909.0,0
2015-06-11,NIFTY BANK,17819.599609375,17821.900390625,17264.19921875,17304.400390625,0
2015-06-11,NIFTY ENERGY,8516.0498046875,8520.2001953125,8302.0498046875,8311.0,296300
2015-06-11,NIFTY FMCG,19073.30078125,19111.900390625,18769.75,18828.44921875,12819000
2015-06-11,NIFTY IT,11420.0,11444.75,11213.400390625,11227.150390625,0
2015-06-11,NIFTY METAL,2321.550048828125,2326.0,2276.75,2281.800048828125,0
2015-06-11,NIFTY PHARMA,11539.75,11599.150390625,11280.2998046875,11308.150390625,9697000
2015-06-11,NIFTY PSU BANK,3282.25,3283.300048828125,3163.14990234375,3168.199951171875,540400
2015-06-11,NIFTY REALTY,181.0500030517578,182.60000610351562,174.25,174.85000610351562,1330000
2015-06-12,NIFTY AUTO,7889.7001953125,7925.25,7843.4501953125,7905.25,0
2015-06-12,NIFTY BANK,17298.44921875,17551.349609375,17174.69921875,17523.55078125,0
2015-06-12,NIFTY ENERGY,8312.4501953125,8391.7998046875,8312.4501953125,8374.099609375,265400
2015-06-12,NIFTY FMCG,18813.150390625,18966.150390625,18740.5,18846.44921875,11041000
2015-06-12,NIFTY IT,11222.7998046875,11267.0,10930.4501953125,11049.349609375,0
2015-06-12,NIFTY METAL,2276.0,2276.0,2239.800048828125,2247.199951171875,0
2015-06-12,NIFTY PHARMA,11346.0498046875,11347.650390625,11233.9501953125,11328.4501953125,6709000
2015-06-12,NIFTY PSU BANK,3163.449951171875,3188.0,3141.85009765625,3166.85009765625,362700
2015-06-12,NIFTY REALTY,174.5,175.4499969482422,171.0,174.5500030517578,979500
2015-06-15,NIFTY AUTO,7939.9501953125,8026.64990234375,7919.39990234375,7996.2001953125,0
2015-06-15,NIFTY BANK,17499.349609375,17579.0,17366.150390625,17458.69921875,0
2015-06-15,NIFTY ENERGY,8400.599609375,8451.599609375,8352.099609375,8418.25,339500
2015-06-15,NIFTY FMCG,18833.05078125,19104.900390625,18731.599609375,18935.75,9782000
2015-06-15,NIFTY IT,11022.7001953125,11170.0498046875,10933.400390625,11093.849609375,0
2015-06-15,NIFTY METAL,2257.699951171875,2260.550048828125,2230.949951171875,2233.949951171875,0
2015-06-15,NIFTY PHARMA,11372.9501953125,11537.5,11291.400390625,11451.099609375,7665000
2015-06-15,NIFTY PSU BANK,3174.199951171875,3185.550048828125,3114.949951171875,3120.550048828125,354300
2015-06-15,NIFTY REALTY,175.4499969482422,176.39999389648438,173.64999389648438,174.6999969482422,900500
2015-06-16,NIFTY AUTO,8015.5498046875,8116.0,7947.5,8090.85009765625,0
2015-06-16,NIFTY BANK,17368.44921875,17651.900390625,17293.44921875,17602.44921875,0
2015-06-16,NIFTY ENERGY,8400.5,8464.4501953125,8355.099609375,8452.2001953125,267900
2015-06-16,NIFTY FMCG,18932.849609375,18991.80078125,18759.349609375,18954.849609375,9399000
2015-06-16,NIFTY IT,11111.7998046875,11135.25,11046.0,11119.2001953125,0
2015-06-16,NIFTY METAL,2237.550048828125,2241.800048828125,2223.60009765625,2238.800048828125,0
2015-06-16,NIFTY PHARMA,11490.349609375,11505.400390625,11383.75,11473.7001953125,7637000
2015-06-16,NIFTY PSU BANK,3114.85009765625,3179.75,3102.300048828125,3168.10009765625,317000
2015-06-16,NIFTY REALTY,174.5500030517578,175.64999389648438,172.3000030517578,174.89999389648438,707400
2015-06-17,NIFTY AUTO,8130.14990234375,8204.7001953125,8066.64990234375,8160.9501953125,0
2015-06-17,NIFTY BANK,17681.19921875,17692.55078125,17533.44921875,17584.05078125,0
2015-06-17,NIFTY ENERGY,8457.7998046875,8597.099609375,8385.650390625,8537.150390625,291300
2015-06-17,NIFTY FMCG,18978.650390625,19342.55078125,18971.099609375,19249.099609375,17153000
2015-06-17,NIFTY IT,11181.900390625,11221.150390625,11114.349609375,11143.5,0
2015-06-17,NIFTY METAL,2254.60009765625,2275.949951171875,2235.949951171875,2256.699951171875,0
2015-06-17,NIFTY PHARMA,11548.400390625,11731.2998046875,11532.0,11678.9501953125,12801000
2015-06-17,NIFTY PSU BANK,3186.800048828125,3193.85009765625,3153.64990234375,3168.64990234375,318300
2015-06-17,NIFTY REALTY,175.9499969482422,177.35000610351562,175.14999389648438,175.75,997700
2015-06-18,NIFTY AUTO,8175.64990234375,8269.2001953125,8157.7001953125,8258.650390625,0
2015-06-18,NIFTY BANK,17661.900390625,17797.349609375,17630.650390625,17733.55078125,0
2015-06-18,NIFTY ENERGY,8549.5498046875,8809.4501953125,8545.7001953125,8792.400390625,361600
2015-06-18,NIFTY FMCG,19262.349609375,19363.69921875,19206.44921875,19248.05078125,12662000
2015-06-18,NIFTY IT,11191.75,11259.150390625,11164.099609375,11215.349609375,0
2015-06-18,NIFTY METAL,2263.64990234375,2267.85009765625,2246.25,2252.89990234375,0
2015-06-18,NIFTY PHARMA,11726.849609375,11889.75,11711.599609375,11836.150390625,10618000
2015-06-18,NIFTY PSU BANK,3177.64990234375,3213.39990234375,3167.10009765625,3181.35009765625,367800
2015-06-18,NIFTY REALTY,176.14999389648438,177.4499969482422,174.89999389648438,175.35000610351562,805800
2015-06-19,NIFTY AUTO,8277.75,8356.5,8253.349609375,8305.349609375,0
2015-06-19,NIFTY BANK,17758.94921875,17935.30078125,17730.69921875,17880.849609375,43900
2015-06-19,NIFTY ENERGY,8823.0,8927.2998046875,8821.7998046875,8879.849609375,382400
2015-06-19,NIFTY FMCG,19258.30078125,19408.5,19240.44921875,19345.349609375,12062000
2015-06-19,NIFTY IT,11260.900390625,11353.25,11222.25,11243.650390625,13900
2015-06-19,NIFTY METAL,2272.25,2287.25,2250.699951171875,2261.050048828125,0
2015-06-19,NIFTY PHARMA,11887.099609375,11905.4501953125,11789.900390625,11810.0,8836000
2015-06-19,NIFTY PSU BANK,3203.89990234375,3230.25,3181.5,3214.199951171875,353500
2015-06-19,NIFTY REALTY,176.0,177.25,173.1999969482422,173.8000030517578,669600
2015-06-22,NIFTY AUTO,8337.7998046875,8412.9501953125,8337.7998046875,8400.7001953125,0
2015-06-22,NIFTY BANK,17956.55078125,18420.94921875,17950.599609375,18334.5,0
2015-06-22,NIFTY ENERGY,8898.900390625,8931.5,8839.75,8896.5498046875,227600
2015-06-22,NIFTY FMCG,19423.69921875,19684.80078125,19380.69921875,19653.650390625,9466000
2015-06-22,NIFTY IT,11266.900390625,11446.7998046875,11260.9501953125,11429.7998046875,0
2015-06-22,NIFTY METAL,2273.550048828125,2301.14990234375,2272.199951171875,2288.800048828125,0
2015-06-22,NIFTY PHARMA,11875.5,11924.5,11858.400390625,11879.349609375,6620000
2015-06-22,NIFTY PSU BANK,3221.64990234375,3311.5,3221.64990234375,3296.449951171875,435900
2015-06-22,NIFTY REALTY,175.89999389648438,184.25,175.89999389648438,183.25,1881700
2015-06-23,NIFTY AUTO,8414.4501953125,8444.25,8375.650390625,8405.7998046875,0
2015-06-23,NIFTY BANK,18414.55078125,18499.599609375,18287.25,18391.349609375,0
2015-06-23,NIFTY ENERGY,8903.7998046875,8969.150390625,8888.2998046875,8934.9501953125,242300
2015-06-23,NIFTY FMCG,19686.55078125,19761.19921875,19570.30078125,19737.099609375,10067000
2015-06-23,NIFTY IT,11473.0,11479.599609375,11327.2001953125,11341.150390625,0
2015-06-23,NIFTY METAL,2294.5,2340.5,2291.25,2325.5,0
2015-06-23,NIFTY PHARMA,11927.2001953125,11972.400390625,11883.2998046875,11910.25,6924000
2015-06-23,NIFTY PSU BANK,3335.949951171875,3377.949951171875,3315.10009765625,3338.800048828125,489400
2015-06-23,NIFTY REALTY,184.60000610351562,185.35000610351562,182.5,183.64999389648438,1193300
2015-06-24,NIFTY AUTO,8429.150390625,8429.150390625,8301.900390625,8326.9501953125,0
2015-06-24,NIFTY BANK,18403.900390625,18499.75,18304.94921875,18365.55078125,0
2015-06-24,NIFTY ENERGY,8943.599609375,8988.5498046875,8849.599609375,8881.75,223500
2015-06-24,NIFTY FMCG,19777.30078125,20034.0,19716.650390625,19843.05078125,12940000
2015-06-24,NIFTY IT,11400.349609375,11409.75,11324.349609375,11353.75,0
2015-06-24,NIFTY METAL,2338.35009765625,2343.699951171875,2281.0,2292.25,0
2015-06-24,NIFTY PHARMA,11940.2001953125,12081.650390625,11940.2001953125,11997.5498046875,11345000
2015-06-24,NIFTY PSU BANK,3342.75,3342.75,3245.85009765625,3259.75,353500
2015-06-24,NIFTY REALTY,183.89999389648438,184.60000610351562,180.5500030517578,181.25,961000
2015-06-25,NIFTY AUTO,8304.7998046875,8420.9501953125,8295.5498046875,8395.9501953125,0
2015-06-25,NIFTY BANK,18312.849609375,18539.150390625,18278.69921875,18492.900390625,0
2015-06-25,NIFTY ENERGY,8856.7001953125,8972.7001953125,8842.7998046875,8953.0498046875,505700
2015-06-25,NIFTY FMCG,19726.80078125,19892.55078125,19690.0,19759.599609375,16619000
2015-06-25,NIFTY IT,11332.4501953125,11332.7001953125,11188.5498046875,11210.400390625,0
2015-06-25,NIFTY METAL,2285.60009765625,2305.300048828125,2281.550048828125,2299.800048828125,0
2015-06-25,NIFTY PHARMA,11990.0,12054.7998046875,11973.650390625,12007.25,16190000
2015-06-25,NIFTY PSU BANK,3242.35009765625,3287.449951171875,3213.5,3276.699951171875,719600
2015-06-25,NIFTY REALTY,179.9499969482422,183.5,179.10000610351562,182.39999389648438,1403900
2015-06-26,NIFTY AUTO,8397.900390625,8459.099609375,8359.900390625,8447.2001953125,0
2015-06-26,NIFTY BANK,18461.599609375,18461.599609375,18199.25,18371.5,0
2015-06-26,NIFTY ENERGY,8923.75,8984.849609375,8879.650390625,8910.900390625,286800
2015-06-26,NIFTY FMCG,19765.349609375,19781.5,19638.94921875,19695.650390625,8993000
2015-06-26,NIFTY IT,11238.7998046875,11388.4501953125,11238.7998046875,11362.5498046875,0
2015-06-26,NIFTY METAL,2296.39990234375,2303.0,2271.550048828125,2281.449951171875,0
2015-06-26,NIFTY PHARMA,12021.2001953125,12090.900390625,12002.900390625,12066.849609375,7336000
2015-06-26,NIFTY PSU BANK,3268.60009765625,3278.64990234375,3226.449951171875,3262.89990234375,438800
2015-06-26,NIFTY REALTY,181.9499969482422,186.8000030517578,178.89999389648438,183.85000610351562,1525200
2015-06-29,NIFTY AUTO,8285.75,8340.849609375,8220.5498046875,8325.0498046875,0
2015-06-29,NIFTY BANK,17962.5,18291.75,17821.900390625,18241.25,0
2015-06-29,NIFTY ENERGY,8805.099609375,8873.099609375,8736.099609375,8854.849609375,236600
2015-06-29,NIFTY FMCG,19470.150390625,19786.349609375,19445.05078125,19755.55078125,11795000
2015-06-29,NIFTY IT,11181.25,11230.2001953125,10998.2001953125,11133.650390625,0
2015-06-29,NIFTY METAL,2255.5,2256.050048828125,2210.64990234375,2245.800048828125,0
2015-06-29,NIFTY PHARMA,11887.650390625,11938.599609375,11776.0,11926.400390625,5810000
2015-06-29,NIFTY PSU BANK,3177.800048828125,3214.25,3133.60009765625,3205.25,478700
2015-06-29,NIFTY REALTY,178.1999969482422,181.25,176.64999389648438,180.14999389648438,1108800
2015-06-30,NIFTY AUTO,8328.4501953125,8391.7001953125,8301.150390625,8383.25,0
2015-06-30,NIFTY BANK,18204.849609375,18342.5,18086.80078125,18296.099609375,0
2015-06-30,NIFTY ENERGY,8851.7001953125,8905.0498046875,8825.849609375,8892.9501953125,267600
2015-06-30,NIFTY FMCG,19806.55078125,20182.400390625,19806.55078125,20155.75,20226000
2015-06-30,NIFTY IT,11101.599609375,11144.2001953125,11016.75,11037.400390625,0
2015-06-30,NIFTY METAL,2249.949951171875,2292.60009765625,2249.949951171875,2287.300048828125,0
2015-06-30,NIFTY PHARMA,11949.25,12226.75,11936.0,12202.5498046875,11240000
2015-06-30,NIFTY PSU BANK,3193.449951171875,3231.75,3180.35009765625,3228.199951171875,424800
2015-06-30,NIFTY REALTY,179.14999389648438,181.60000610351562,179.14999389648438,180.9499969482422,750600
2015-07-01,NIFTY AUTO,8401.2998046875,8519.4501953125,8375.150390625,8482.4501953125,0
2015-07-01,NIFTY BANK,18275.599609375,18629.150390625,18261.900390625,18581.599609375,0
2015-07-01,NIFTY ENERGY,8894.5,9001.900390625,8894.5,8970.650390625,218100
2015-07-01,NIFTY FMCG,20170.69921875,20228.0,20034.25,20093.900390625,13411000
2015-07-01,NIFTY IT,11053.650390625,11239.75,11053.650390625,11213.599609375,0
2015-07-01,NIFTY METAL,2292.64990234375,2324.25,2292.300048828125,2314.75,0
2015-07-01,NIFTY PHARMA,12263.349609375,12367.650390625,12229.849609375,12257.099609375,7539000
2015-07-01,NIFTY PSU BANK,3232.449951171875,3326.85009765625,3225.25,3307.300048828125,468300
2015-07-01,NIFTY REALTY,182.14999389648438,184.39999389648438,182.0,182.60000610351562,718000
2015-07-02,NIFTY AUTO,8508.7998046875,8582.150390625,8481.7001953125,8528.599609375,0
2015-07-02,NIFTY BANK,18605.099609375,18642.849609375,18513.30078125,18585.55078125,0
2015-07-02,NIFTY ENERGY,8994.349609375,9048.75,8968.7998046875,8986.150390625,235300
2015-07-02,NIFTY FMCG,20147.44921875,20262.19921875,20099.80078125,20143.150390625,10670000
2015-07-02,NIFTY IT,11246.5,11247.5,11161.2998046875,11187.25,0
2015-07-02,NIFTY METAL,2321.199951171875,2325.25,2290.800048828125,2299.949951171875,0
2015-07-02,NIFTY PHARMA,12334.2001953125,12334.2001953125,12171.5498046875,12193.7998046875,6492000
2015-07-02,NIFTY PSU BANK,3314.300048828125,3346.35009765625,3293.300048828125,3303.39990234375,329800
2015-07-02,NIFTY REALTY,182.5500030517578,184.9499969482422,182.0500030517578,182.39999389648438,847700
2015-07-03,NIFTY AUTO,8552.900390625,8586.0,8475.25,8493.5,0
2015-07-03,NIFTY BANK,18535.69921875,18756.650390625,18535.69921875,18729.650390625,37500
2015-07-03,NIFTY ENERGY,8983.099609375,9029.5498046875,8960.5498046875,8969.400390625,211600
2015-07-03,NIFTY FMCG,20132.25,20353.099609375,20069.599609375,20245.099609375,9178000
2015-07-03,NIFTY IT,11162.900390625,11214.650390625,11135.0,11198.650390625,6800
2015-07-03,NIFTY METAL,2303.550048828125,2307.10009765625,2263.199951171875,2268.25,0
2015-07-03,NIFTY PHARMA,12245.75,12355.849609375,12236.0,12264.849609375,4848000
2015-07-03,NIFTY PSU BANK,3299.64990234375,3334.800048828125,3289.35009765625,3328.75,345900
2015-07-03,NIFTY REALTY,182.3000030517578,184.0,180.85000610351562,181.3000030517578,666900
2015-07-06,NIFTY AUTO,8380.0498046875,8536.2001953125,8375.5498046875,8517.9501953125,214800
2015-07-06,NIFTY BANK,18488.349609375,18855.900390625,18417.349609375,18825.150390625,0
2015-07-06,NIFTY ENERGY,8880.2998046875,9028.7001953125,8880.2998046875,9012.2001953125,201600
2015-07-06,NIFTY FMCG,20085.05078125,20399.650390625,20085.05078125,20376.69921875,7343000
2015-07-06,NIFTY IT,11079.2001953125,11239.0,11072.5498046875,11209.599609375,0
2015-07-06,NIFTY METAL,2240.60009765625,2257.300048828125,2223.35009765625,2254.800048828125,326200
2015-07-06,NIFTY PHARMA,12042.5498046875,12475.2998046875,12042.5498046875,12463.900390625,6727000
2015-07-06,NIFTY PSU BANK,3254.800048828125,3366.25,3244.64990234375,3360.449951171875,380100
2015-07-06,NIFTY REALTY,178.10000610351562,183.35000610351562,178.10000610351562,182.9499969482422,831600
2015-07-07,NIFTY AUTO,8540.5498046875,8566.650390625,8457.349609375,8488.900390625,239600
2015-07-07,NIFTY BANK,18794.099609375,18980.650390625,18713.150390625,18798.5,0
2015-07-07,NIFTY ENERGY,9007.849609375,9034.4501953125,8900.900390625,8913.849609375,292700
2015-07-07,NIFTY FMCG,20381.599609375,20439.400390625,20300.650390625,20384.400390625,12388000
2015-07-07,NIFTY IT,11216.5498046875,11264.5498046875,11126.2001953125,11143.849609375,0
2015-07-07,NIFTY METAL,2260.39990234375,2278.699951171875,2251.199951171875,2257.89990234375,316900
2015-07-07,NIFTY PHARMA,12482.900390625,12543.349609375,12406.849609375,12490.5,6811000
2015-07-07,NIFTY PSU BANK,3359.050048828125,3407.14990234375,3353.050048828125,3380.39990234375,385500
2015-07-07,NIFTY REALTY,183.10000610351562,186.35000610351562,183.10000610351562,185.35000610351562,804700
2015-07-08,NIFTY AUTO,8415.5,8415.5,8265.7001953125,8287.2998046875,347600
2015-07-08,NIFTY BANK,18579.650390625,18669.44921875,18402.849609375,18463.150390625,0
2015-07-08,NIFTY ENERGY,8845.2998046875,8930.099609375,8790.7001953125,8820.4501953125,332200
